"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"326498","NC_035787.1",72586549,72586549,"+",2.31505181513527e-28,5.37786976473528e-26,52.1147414458451
"326518","NC_035787.1",72590357,72590357,"+",7.38732107129462e-31,2.26420849982e-28,63.5479773304671
"326972","NC_035787.1",73255303,73255303,"+",1.21473276407419e-31,4.03547494154441e-29,64.3415906127771
"326990","NC_035787.1",73806757,73806757,"+",1.38769299867035e-12,4.46961124351027e-11,-50.9516256938937
"327055","NC_035787.1",74014235,74014235,"+",2.73371100140983e-34,1.16987077576575e-31,-59.072375127421
"327187","NC_035787.1",75185538,75185538,"+",3.38747069374539e-17,2.07855738331914e-15,54.1385052404741
"327642","NC_035788.1",3144298,3144298,"+",2.9166189057996e-26,5.33090424351517e-24,50.013543202817
"328624","NC_035788.1",11940135,11940135,"+",4.21331915847471e-54,9.5562063563548e-51,52.2463833228502
"328645","NC_035788.1",11942447,11942447,"+",8.69782955580021e-63,4.61707448968331e-59,-66.4072245322245
"328907","NC_035788.1",13021324,13021324,"+",6.21070064776747e-32,2.13137581015888e-29,57.5867552909514
"329647","NC_035788.1",18651925,18651925,"+",2.14893428339576e-19,1.74524245644753e-17,51.22665514427
"330485","NC_035788.1",20566859,20566859,"+",2.43296926799169e-16,1.3224455025907e-14,-62.6666666666667
"330845","NC_035788.1",22718207,22718207,"+",1.01701154840763e-35,4.96545248778816e-33,63.9795918367347
"331071","NC_035788.1",26653091,26653091,"+",1.82050224617698e-16,1.0086560980572e-14,-67.2911787665886
"333828","NC_035788.1",46203997,46203997,"+",1.84574469496837e-72,2.09316177137768e-68,-59.3561841699531
"334096","NC_035788.1",46234974,46234974,"+",1.59584814623647e-24,2.39415994462818e-22,-83.6734693877551
"334271","NC_035788.1",46282477,46282477,"+",2.52352377270892e-18,1.79422902724056e-16,50.7542236524537
"334946","NC_035788.1",48218754,48218754,"+",2.90564251407096e-60,1.18840971284023e-56,58.1797064723894
"335513","NC_035788.1",48520659,48520659,"+",7.81386484236583e-70,6.72235964358261e-66,51.0240872595061
"335567","NC_035788.1",48523420,48523420,"+",6.20399416328066e-87,2.57972835076866e-82,57.2023923269893
"335855","NC_035788.1",48576354,48576354,"+",1.52245930590169e-39,1.03498361679696e-36,55.1036833633179
"336274","NC_035788.1",49531183,49531183,"+",4.92330999229396e-14,1.96688326532198e-12,58.6824324324324
"336683","NC_035788.1",51732939,51732939,"+",1.54640892282984e-29,4.03993913056023e-27,57.9677827331425
"338180","NC_035788.1",53499670,53499670,"+",1.1982324072697e-24,1.8250762357999e-22,57.7820458102148
"339866","NC_035788.1",56052704,56052704,"+",2.27772397141553e-31,7.3801334275451e-29,-73.2383067999506
"339883","NC_035788.1",56054093,56054093,"+",4.09585574502887e-53,8.73398892921762e-50,-55.7312476441764
"339884","NC_035788.1",56054102,56054102,"+",2.11815895840137e-47,2.81095922528382e-44,-56.3592589957067
"339890","NC_035788.1",56054536,56054536,"+",8.50129998967409e-63,4.61085384628797e-59,-51.5209140445368
"339975","NC_035788.1",56154691,56154691,"+",5.39132044713663e-25,8.4809755149269e-23,54.3772032902468
"340024","NC_035788.1",56161205,56161205,"+",3.506010175503e-16,1.86427087650471e-14,51.6440422322775
"340314","NC_035788.1",56304984,56304984,"+",3.92802423608147e-18,2.72981714133834e-16,57.1815718157181
"341255","NC_035788.1",59007352,59007352,"+",2.99570736863714e-46,3.6106291873821e-43,-53.9576802507837
"341342","NC_035788.1",59053242,59053242,"+",6.40139019881541e-26,1.12868228065211e-23,73.9910313901345
"341343","NC_035788.1",59053338,59053338,"+",1.32068358384173e-42,1.17677814622215e-39,60.3422558511648
"343346","NC_035788.1",64582354,64582354,"+",4.15773105354742e-44,4.21672357902796e-41,-68.1609288075466
"343953","NC_035788.1",65572755,65572755,"+",2.14528031260867e-29,5.5178025976563e-27,51.077239693871
"343961","NC_035788.1",65573007,65573007,"+",2.50322415228397e-51,4.42929365359593e-48,51.4816675037669
"343974","NC_035788.1",65579241,65579241,"+",7.70350530454232e-50,1.23996816190817e-46,-56.5455166913524
"343982","NC_035788.1",65581768,65581768,"+",5.04800573009293e-44,5.0783426983837e-41,-70.1393728222996
"343983","NC_035788.1",65581783,65581783,"+",1.55471008940459e-43,1.48615037690132e-40,-74.1589811155029
"344627","NC_035788.1",66163902,66163902,"+",1.15475912052859e-43,1.12101680758763e-40,58.722785730085
"344659","NC_035788.1",66170051,66170051,"+",1.49176932269335e-29,3.90537388304136e-27,-63.6418632788869
"344834","NC_035788.1",66989252,66989252,"+",4.84498121704087e-17,2.9099092956372e-15,54.8626045400239
"344919","NC_035788.1",67025455,67025455,"+",2.28024166198768e-33,8.91690303384118e-31,-56.507014997581
"345794","NC_035788.1",68202688,68202688,"+",1.08198513348615e-23,1.48976218608813e-21,-50.546875
"346454","NC_035788.1",70228505,70228505,"+",9.04222043825368e-51,1.53465797997436e-47,54.2308351912193
"346476","NC_035788.1",70231742,70231742,"+",8.97579329530329e-60,3.24546999395415e-56,52.5336972395796
"346924","NC_035788.1",70761662,70761662,"+",3.29857421933684e-42,2.85750907895697e-39,55.1347769989887
"347045","NC_035788.1",70996376,70996376,"+",6.61995303814002e-44,6.60645903285621e-41,68.6722488038277
"347529","NC_035788.1",71239722,71239722,"+",5.40538308623838e-17,3.21322661467423e-15,53.4995206136146
"347581","NC_035788.1",71420686,71420686,"+",1.35033151505659e-26,2.55610588224552e-24,-59.2174176513873
"347591","NC_035788.1",71421196,71421196,"+",3.3711103709067e-25,5.42969456747777e-23,-58.5780885780886
"347598","NC_035788.1",71422115,71422115,"+",3.49263451131431e-28,7.95073024731292e-26,-64.4013880855986
"349944","NC_035788.1",75693190,75693190,"+",7.93865001777898e-56,2.06314270882399e-52,53.4867975626269
"350082","NC_035788.1",76059470,76059470,"+",4.22338148758079e-20,3.73517601472277e-18,-50.3428347536487
"350083","NC_035788.1",76059473,76059473,"+",7.11595826719033e-41,5.33142133097887e-38,-68.3333333333333
"350103","NC_035788.1",76194269,76194269,"+",4.67963580769016e-25,7.39407364422139e-23,51.6870471014493
"350104","NC_035788.1",76194282,76194282,"+",1.33675244747306e-23,1.82144679531432e-21,50.5917808219178
"350149","NC_035788.1",76583488,76583488,"+",5.06086648759803e-24,7.20272461372145e-22,-58.5846628924344
"350230","NC_035788.1",77344602,77344602,"+",3.23366276474754e-17,1.98907255844988e-15,54.4660194174757
"350708","NC_035788.1",78353419,78353419,"+",5.20662426197234e-36,2.58765496176503e-33,-75.2539682539683
"351971","NC_035788.1",80521353,80521353,"+",3.53599098305585e-27,7.12597592121023e-25,61.9674574587008
"355372","NC_035788.1",90709052,90709052,"+",3.54781217124556e-26,6.40945034079301e-24,-54.1808433859161
"356243","NC_035788.1",92754574,92754574,"+",4.49111475523133e-14,1.80462237860281e-12,60.4805302402651
"356258","NC_035788.1",92760344,92760344,"+",3.34738654745998e-27,6.76227386400973e-25,-53.3173286774334
"357003","NC_035788.1",99540197,99540197,"+",6.57813195871951e-21,6.41336772259485e-19,51.4131040522251
"358133","NC_035789.1",1152813,1152813,"+",3.20780994368121e-39,2.14562412582802e-36,-61.1128829920691
"359213","NC_035789.1",4916415,4916415,"+",9.99802633191053e-12,2.81886272929704e-10,53.0582166543847
"359533","NC_035789.1",5560271,5560271,"+",3.5838354798388e-19,2.82953342366872e-17,-51.8703597944032
"359818","NC_035789.1",7302118,7302118,"+",2.0370045073082e-43,1.92504953621381e-40,-50.9311280853481
"360171","NC_035789.1",7947064,7947064,"+",7.13329588319299e-15,3.1871219055114e-13,57.1428571428571
"360960","NC_035789.1",9432287,9432287,"+",2.77567615809512e-54,6.35325290062814e-51,-51.6636141636142
"361042","NC_035789.1",9445654,9445654,"+",2.33503523004165e-35,1.09299978047217e-32,-65.6050955414013
"361445","NC_035789.1",10721394,10721394,"+",3.07872586976118e-33,1.20017587683806e-30,55.7724056603774
"362170","NC_035789.1",23133846,23133846,"+",2.60271542623356e-26,4.781682793028e-24,-51.6015073009892
"362235","NC_035789.1",25054246,25054246,"+",2.42739302219685e-15,1.16217859503502e-13,56.5625
