"","chr","start","end","meth.diff","strand","pvalue","qvalue","exon-start","exon-end","gene-start","gene-end","geneID","mRNA-start","mRNA-end","Genbank","Uniprot-ID","Uniprot-Accession","evalue","Product","GO-ID","GO-BP","GO-CC","GO-MF"
"8611","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",1e-91,"hemicentin-1-like",NA,NA,NA,NA
"8617","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469026.1","A2ASS6","TITIN_MOUSE",6e-26,"hemicentin-1-like",NA,NA,NA,NA
"8619","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469026.1","A2ASS6","TITIN_MOUSE",3e-55,"hemicentin-1-like",NA,NA,NA,NA
"8634","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-111,"hemicentin-1-like",NA,NA,NA,NA
"8638","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469005.1","A2ASS6","TITIN_MOUSE",9e-31,"hemicentin-1-like",NA,NA,NA,NA
"8640","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-24,"hemicentin-1-like",NA,NA,NA,NA
"8641","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022468997.1","A2ASS6","TITIN_MOUSE",6e-51,"hemicentin-1-like",NA,NA,NA,NA
"8647","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",2e-34,"hemicentin-1-like",NA,NA,NA,NA
"8648","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",8e-49,"hemicentin-1-like",NA,NA,NA,NA
"8653","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469030.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like",NA,NA,NA,NA
"8654","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-27,"hemicentin-1-like",NA,NA,NA,NA
"8656","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",3e-26,"hemicentin-1-like",NA,NA,NA,NA
"8666","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",3e-32,"hemicentin-1-like",NA,NA,NA,NA
"8669","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469028.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like",NA,NA,NA,NA
"8673","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",8e-51,"hemicentin-1-like",NA,NA,NA,NA
"8677","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469026.1","A2ASS6","TITIN_MOUSE",3e-95,"hemicentin-1-like",NA,NA,NA,NA
"8683","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469001.1","A2ASS6","TITIN_MOUSE",5e-49,"hemicentin-1-like",NA,NA,NA,NA
"8686","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468991.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like",NA,NA,NA,NA
"8688","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469012.1","A2ASS6","TITIN_MOUSE",1e-38,"hemicentin-1-like",NA,NA,NA,NA
"8694","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022468999.1","A2ASS6","TITIN_MOUSE",2e-38,"hemicentin-1-like",NA,NA,NA,NA
"8696","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15182521,"XM_022468988.1","A2ASS6","TITIN_MOUSE",3e-61,"hemicentin-1-like",NA,NA,NA,NA
"8697","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",4e-91,"hemicentin-1-like",NA,NA,NA,NA
"8698","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-85,"hemicentin-1-like",NA,NA,NA,NA
"8701","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469002.1","A2ASS6","TITIN_MOUSE",4e-88,"hemicentin-1-like",NA,NA,NA,NA
"8704","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469030.1","A2ASS6","TITIN_MOUSE",7e-13,"hemicentin-1-like",NA,NA,NA,NA
"8710","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",1e-11,"hemicentin-1-like",NA,NA,NA,NA
"8714","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",5e-51,"hemicentin-1-like",NA,NA,NA,NA
"8717","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469026.1","A2ASS6","TITIN_MOUSE",5e-80,"hemicentin-1-like",NA,NA,NA,NA
"8723","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469012.1","A2ASS6","TITIN_MOUSE",5e-94,"hemicentin-1-like",NA,NA,NA,NA
"8724","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469024.1","Q8WZ42","TITIN_HUMAN",6e-16,"hemicentin-1-like",NA,NA,NA,NA
"8730","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469030.1","A2ASS6","TITIN_MOUSE",7e-27,"hemicentin-1-like",NA,NA,NA,NA
"8734","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469030.1","A2ASS6","TITIN_MOUSE",3e-11,"hemicentin-1-like",NA,NA,NA,NA
"8738","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469012.1","A2ASS6","TITIN_MOUSE",1e-52,"hemicentin-1-like",NA,NA,NA,NA
"8742","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",5e-96,"hemicentin-1-like",NA,NA,NA,NA
"8745","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184001,"XM_022469026.1","A2ASS6","TITIN_MOUSE",2e-31,"hemicentin-1-like",NA,NA,NA,NA
"8747","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184002,"XM_022469015.1","A2ASS6","TITIN_MOUSE",2e-52,"hemicentin-1-like",NA,NA,NA,NA
"8754","NC_035782.1",15148527,15148527,-50.0434782608696,"+",1.60036347398969e-25,2.66895273888497e-23,15148506,15148805,15129491,15184149,"111125330",15129491,15184003,"XM_022469021.1","A2ASS6","TITIN_MOUSE",5e-25,"hemicentin-1-like",NA,NA,NA,NA
"8755","NC_035782.1",15285001,15285001,-54.1284403669725,"+",9.62300616328891e-25,1.47835449246444e-22,15284903,15285130,15241545,15287834,"111125335",15241545,15287834,"XM_022469032.1","Q6ZQQ6","WDR87_HUMAN",3e-46,"uncharacterized LOC111125335","","","",""
"8756","NC_035782.1",15347936,15347936,55.660303856642,"+",5.16207884232923e-32,1.78377996684368e-29,15347612,15348597,15344220,15354917,"111125832",15344220,15354917,"XM_022469996.1","Q5CZI8","CASC3_XENTR",7e-18,"protein CASC3-like","GO:0000184; GO:0000398; GO:0003723; GO:0005634; GO:0006417; GO:0010494; GO:0016607; GO:0030425; GO:0035145; GO:0048471; GO:0051028; GO:0071006","mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of translation [GO:0006417]","cytoplasmic stress granule [GO:0010494]; dendrite [GO:0030425]; exon-exon junction complex [GO:0035145]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; U2-type catalytic step 1 spliceosome [GO:0071006]","RNA binding [GO:0003723]"
"8757","NC_035782.1",15347936,15347936,55.660303856642,"+",5.16207884232923e-32,1.78377996684368e-29,15347612,15348597,15344220,15354917,"111125832",15344220,15354917,"XM_022469995.1","O15234","CASC3_HUMAN",2e-17,"protein CASC3-like","GO:0000184; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005829; GO:0006405; GO:0006406; GO:0006417; GO:0008298; GO:0010494; GO:0016607; GO:0019899; GO:0030425; GO:0031124; GO:0031625; GO:0031965; GO:0035145; GO:0042802; GO:0048471; GO:0071006","intracellular mRNA localization [GO:0008298]; mRNA 3'-end processing [GO:0031124]; mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of translation [GO:0006417]; RNA export from nucleus [GO:0006405]","cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; dendrite [GO:0030425]; exon-exon junction complex [GO:0035145]; nuclear membrane [GO:0031965]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; U2-type catalytic step 1 spliceosome [GO:0071006]","enzyme binding [GO:0019899]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]; ubiquitin protein ligase binding [GO:0031625]"
"8758","NC_035782.1",19354458,19354458,53.6017494211474,"+",1.82096384754015e-33,7.17714069614156e-31,19354316,19354522,19347879,19359308,"111125036",19347879,19359308,"XM_022468469.1","Q52KN9","CWC22_XENLA",0,"pre-mRNA-splicing factor CWC22 homolog","GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0016607; GO:0071005; GO:0071006; GO:0071007","mRNA splicing, via spliceosome [GO:0000398]","nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]","RNA binding [GO:0003723]"
"8759","NC_035782.1",19354458,19354458,53.6017494211474,"+",1.82096384754015e-33,7.17714069614156e-31,19354316,19354522,19347879,19359308,"111125036",19347879,19359308,"XM_022468470.1","Q52KN9","CWC22_XENLA",0,"pre-mRNA-splicing factor CWC22 homolog","GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0016607; GO:0071005; GO:0071006; GO:0071007","mRNA splicing, via spliceosome [GO:0000398]","nuclear speck [GO:0016607]; nucleus [GO:0005634]; spliceosomal complex [GO:0005681]; U2-type catalytic step 1 spliceosome [GO:0071006]; U2-type catalytic step 2 spliceosome [GO:0071007]; U2-type precatalytic spliceosome [GO:0071005]","RNA binding [GO:0003723]"
"8760","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-79,"titin-like",NA,NA,NA,NA
"8761","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-22,"titin-like",NA,NA,NA,NA
"8766","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-14,"titin-like",NA,NA,NA,NA
"8767","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-26,"titin-like",NA,NA,NA,NA
"8768","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-13,"titin-like",NA,NA,NA,NA
"8769","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-12,"titin-like",NA,NA,NA,NA
"8775","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-31,"titin-like",NA,NA,NA,NA
"8777","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-65,"titin-like",NA,NA,NA,NA
"8781","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-100,"titin-like",NA,NA,NA,NA
"8782","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-16,"titin-like",NA,NA,NA,NA
"8783","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-21,"titin-like",NA,NA,NA,NA
"8786","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-21,"titin-like",NA,NA,NA,NA
"8788","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-82,"titin-like",NA,NA,NA,NA
"8791","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-93,"titin-like",NA,NA,NA,NA
"8794","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-15,"titin-like",NA,NA,NA,NA
"8795","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",5e-17,"titin-like",NA,NA,NA,NA
"8796","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-26,"titin-like",NA,NA,NA,NA
"8801","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-20,"titin-like",NA,NA,NA,NA
"8802","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-25,"titin-like",NA,NA,NA,NA
"8803","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-14,"titin-like",NA,NA,NA,NA
"8807","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-88,"titin-like",NA,NA,NA,NA
"8808","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-23,"titin-like",NA,NA,NA,NA
"8809","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-22,"titin-like",NA,NA,NA,NA
"8810","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-36,"titin-like",NA,NA,NA,NA
"8817","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-84,"titin-like",NA,NA,NA,NA
"8818","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-32,"titin-like",NA,NA,NA,NA
"8821","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",0,"titin-like",NA,NA,NA,NA
"8825","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-102,"titin-like",NA,NA,NA,NA
"8833","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-13,"titin-like",NA,NA,NA,NA
"8834","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",9e-55,"titin-like",NA,NA,NA,NA
"8836","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",7e-18,"titin-like",NA,NA,NA,NA
"8839","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-121,"titin-like",NA,NA,NA,NA
"8842","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",6e-53,"titin-like",NA,NA,NA,NA
"8850","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",2e-117,"titin-like",NA,NA,NA,NA
"8852","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-24,"titin-like",NA,NA,NA,NA
"8854","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-11,"titin-like",NA,NA,NA,NA
"8855","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-46,"titin-like",NA,NA,NA,NA
"8857","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-13,"titin-like",NA,NA,NA,NA
"8858","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-14,"titin-like",NA,NA,NA,NA
"8861","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-80,"titin-like",NA,NA,NA,NA
"8863","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-15,"titin-like",NA,NA,NA,NA
"8864","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-48,"titin-like",NA,NA,NA,NA
"8867","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-20,"titin-like",NA,NA,NA,NA
"8871","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-12,"titin-like",NA,NA,NA,NA
"8874","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",3e-38,"titin-like",NA,NA,NA,NA
"8876","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",1e-37,"titin-like",NA,NA,NA,NA
"8877","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-19,"titin-like",NA,NA,NA,NA
"8878","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",8e-24,"titin-like",NA,NA,NA,NA
"8881","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-85,"titin-like",NA,NA,NA,NA
"8882","NC_035782.1",20856834,20856834,-59.3838754008246,"+",3.31297619663273e-36,1.67999140218321e-33,20856735,20856853,20784632,20966671,"111123831",20784632,20966671,"XM_022466455.1","Q8WZ42","TITIN_HUMAN",4e-19,"titin-like",NA,NA,NA,NA
